
-3.07685, -1.42370, 578.73301, 33.40727, -10.14438,  8.94672
-3.07685, -2.13555, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -2.13555, 578.73301, 33.40727, -10.14438,  8.71732
-3.07685, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.93755, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 33.93755, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-3.78013, -1.42370, 578.73301, 33.93755, -10.14438,  8.94672
-3.07685, -2.13555, 575.67093, 33.93755, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.93755, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.93755, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 34.46782, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.93755, -9.68327,  8.71732
-3.07685, -1.42370, 575.67093, 33.93755, -9.68327,  8.94672
-3.07685, -2.13555, 578.73301, 33.93755, -9.68327,  8.94672
-3.07685, -1.42370, 581.79509, 33.93755, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 34.46782, -9.68327,  8.94672
-3.07685, -0.71185, 575.67093, 34.46782, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 34.46782, -9.68327,  8.94672
-3.07685, -0.71185, 578.73301, 33.93755, -9.68327,  8.94672
-3.07685, -0.71185, 575.67093, 34.46782, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 34.46782, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 34.46782, -9.68327,  9.17613
-2.37357, -0.71185, 578.73301, 33.93755, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 33.93755, -9.22216,  8.94672
-2.37357, -0.71185, 578.73301, 33.93755, -9.68327,  8.94672
-2.37357, -0.71185, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -0.71185, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -2.13555, 575.67093, 33.93755, -9.68327,  8.71732
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -0.71185, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.93755, -9.68327,  8.71732
-3.07685, -0.71185, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.22216,  8.71732
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.71732
-2.37357, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.22216,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.22216,  8.71732
-3.07685, -2.13555, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -2.13555, 578.73301, 32.87700, -9.22216,  8.94672
-2.37357, -2.13555, 575.67093, 32.87700, -9.68327,  8.94672
-2.37357, -2.13555, 575.67093, 32.34673, -9.22216,  8.71732
-3.07685, -2.13555, 575.67093, 32.34673, -9.22216,  8.71732
-3.07685, -2.13555, 575.67093, 32.34673, -9.68327,  8.94672
-3.07685, -2.13555, 575.67093, 32.87700, -9.22216,  8.94672
-2.37357, -2.13555, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-2.37357, -2.13555, 578.73301, 33.40727, -9.22216,  8.94672
-3.07685, -2.13555, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -0.71185, 575.67093, 33.40727, -9.22216,  8.71732
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.71732
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.68327,  8.71732
-2.37357, -1.42370, 575.67093, 32.87700, -10.14438,  8.71732
-2.37357, -1.42370, 578.73301, 32.87700, -10.14438,  8.94672
-2.37357, -2.13555, 575.67093, 32.87700, -10.14438,  8.71732
-2.37357, -2.13555, 578.73301, 32.87700, -10.14438,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-3.07685, -2.13555, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.71732
-2.37357, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-2.37357, -0.71185, 578.73301, 32.87700, -9.68327,  8.71732
-3.07685, -0.71185, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.71732
-2.37357, -0.71185, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -0.71185, 575.67093, 33.40727, -9.68327,  8.71732
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.71732
-3.07685, -0.71185, 578.73301, 33.40727, -9.22216,  8.94672
-2.37357, -0.71185, 578.73301, 33.40727, -10.14438,  8.71732
-3.07685, -1.42370, 578.73301, 33.40727, -10.14438,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -10.14438,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -10.14438,  8.94672
-3.07685, -1.42370, 572.60885, 32.87700, -10.14438,  8.94672
-3.07685, -2.13555, 575.67093, 32.34673, -10.14438,  8.94672
-3.07685, -1.42370, 575.67093, 32.34673, -10.14438,  8.94672
-2.37357, -1.42370, 578.73301, 32.34673, -10.14438,  8.94672
-2.37357, -2.13555, 575.67093, 32.34673, -10.14438,  8.94672
-2.37357, -2.13555, 578.73301, 32.34673, -10.14438,  8.94672
-2.37357, -2.13555, 575.67093, 32.34673, -10.14438,  8.94672
-3.07685, -2.13555, 578.73301, 32.87700, -10.14438,  8.94672
-3.78013, -1.42370, 578.73301, 32.34673, -10.14438,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -2.13555, 578.73301, 32.34673, -10.14438,  8.94672
-3.07685, -2.13555, 575.67093, 32.34673, -10.14438,  8.94672
-2.37357, -2.13555, 575.67093, 32.34673, -9.68327,  8.94672
-2.37357, -2.13555, 578.73301, 32.34673, -9.68327,  8.94672
-3.07685, -2.13555, 575.67093, 32.34673, -10.14438,  8.71732
-3.07685, -2.13555, 578.73301, 32.34673, -10.14438,  8.94672
-3.07685, -2.13555, 575.67093, 32.34673, -9.68327,  8.71732
-3.07685, -2.13555, 578.73301, 32.34673, -10.14438,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.68327,  8.71732
-3.07685, -1.42370, 578.73301, 32.34673, -10.14438,  8.71732
-3.07685, -1.42370, 578.73301, 32.87700, -10.14438,  8.94672
-3.07685, -2.13555, 578.73301, 32.34673, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-3.07685, -1.42370, 578.73301, 32.34673, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 32.34673, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -2.13555, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-2.37357, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -2.13555, 575.67093, 32.34673, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 581.79509, 32.34673, -9.68327,  8.94672
-3.07685, -1.42370, 578.73301, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 32.34673, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.34673, -9.68327,  8.71732
-3.07685, -2.13555, 575.67093, 32.34673, -9.68327,  8.94672
-2.37357, -2.13555, 578.73301, 32.34673, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.68327,  9.17613
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -2.13555, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 578.73301, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-2.37357, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.22216,  8.71732
-3.07685, -0.71185, 575.67093, 33.40727, -9.68327,  8.94672
-3.07685, -0.71185, 578.73301, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.68327,  8.94672
-2.37357, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-2.37357, -1.42370, 578.73301, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.71732
-3.07685, -1.42370, 578.73301, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.68327,  8.71732
-2.37357, -1.42370, 578.73301, 32.87700, -9.22216,  8.71732
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 32.87700, -9.22216,  8.71732
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.71732
-3.07685, -1.42370, 578.73301, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.22216,  9.17613
-3.07685, -1.42370, 578.73301, 32.87700, -9.22216,  8.94672
-3.07685, -1.42370, 578.73301, 33.40727, -9.22216,  8.94672
-2.37357, -1.42370, 578.73301, 33.40727, -9.22216,  8.94672
-3.78013, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 572.60885, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -1.42370, 575.67093, 33.40727, -9.22216,  8.94672
-3.07685, -2.13555, 578.73301, 33.40727, -9.22216,  8.94672
-3.07685, -2.13555, 578.73301, 33.40727, -9.68327,  8.94672
-3.07685, -2.84740, 578.73301, 33.40727, -9.22216,  8.94672
